,NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
1455,1456,CCCC[C@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,93.53,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1456,1457,CCCC[C@@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,93.53,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1457,1458,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,105.906,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1458,1459,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,105.906,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1459,1460,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,107.27,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1460,1461,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,107.27,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1461,1462,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,119.931,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1462,1463,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,119.931,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1463,1464,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,123.635,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1464,1465,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,123.635,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1465,1466,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,99.848,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1466,1467,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,99.848,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1467,1468,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,100.786,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1468,1469,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,101.075,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1469,1470,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,139.233,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1470,1471,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,139.233,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1471,1472,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,145.748,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1472,1473,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,145.748,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,2.0,92.5,73.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1473,1474,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,56.9,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1474,1475,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,56.9,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1475,1476,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,58.191,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1476,1477,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,58.191,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1477,1478,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,70.595,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1478,1479,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,70.595,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1479,1480,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,74.172,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1480,1481,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,74.172,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1481,1482,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,51.185,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1482,1483,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,51.185,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1483,1484,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,51.832,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1484,1485,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,52.065,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1485,1486,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,89.531,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1486,1487,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,89.531,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1487,1488,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,95.879,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1488,1489,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,95.879,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,5.0,37.0,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1489,1490,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,40.543,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1490,1491,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,40.543,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1491,1492,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,41.755,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1492,1493,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,41.755,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1493,1494,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,54.145,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1494,1495,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,54.145,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1495,1496,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,57.718,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1496,1497,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,57.718,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1497,1498,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,34.944,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1498,1499,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,34.944,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1499,1500,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,35.499,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1500,1501,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,35.674,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1501,1502,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,72.848,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1502,1503,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,72.848,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1503,1504,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,79.205,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1504,1505,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,79.205,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,10.0,18.5,74.5,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1505,1506,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,35.101,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1506,1507,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,35.101,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1507,1508,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.295,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1508,1509,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.295,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1509,1510,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,48.665,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1510,1511,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,48.665,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1511,1512,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,52.218,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1512,1513,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,52.218,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1513,1514,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,29.527,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1514,1515,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,29.527,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1515,1516,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,30.028,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1516,1517,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,30.238,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1517,1518,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,67.285,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1518,1519,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,67.285,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1519,1520,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,73.626,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1520,1521,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,73.626,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,15.0,12.3,80.67,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1521,1522,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,32.36,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1522,1523,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,32.36,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1523,1524,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,33.581,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1524,1525,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,33.581,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1525,1526,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,45.907,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1526,1527,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,45.907,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1527,1528,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,49.448,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1528,1529,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,49.448,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1529,1530,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,26.819,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1530,1531,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,26.819,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1531,1532,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,27.317,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1532,1533,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,27.512,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1533,1534,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,64.473,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1534,1535,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,64.473,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1535,1536,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,70.78,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1536,1537,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,70.78,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,20.0,9.25,83.75,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1537,1538,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,28.285,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1538,1539,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,28.285,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1539,1540,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,29.481,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1540,1541,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,29.481,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1541,1542,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,41.802,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1542,1543,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,41.802,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1543,1544,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,45.318,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1544,1545,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,45.318,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1545,1546,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,22.774,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1546,1547,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,22.774,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1547,1548,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,23.237,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1548,1549,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,23.414,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1549,1550,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,60.358,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1550,1551,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,60.358,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1551,1552,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,66.599,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
1552,1553,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,66.599,"CP_Cyclodextrin_β_2,3,6_M_19",40.0,2.0,40.0,4.625,88.37,0.0,0.0,0.0,0,0.0,0.0,0,0,0
